godina;Datum;Volume;JedMj;Lokacija;Energija
2024;2024-03-01;967.31379108;kWh;Lokacija-737;Electicity
2024;2024-03-01;978.32685132;kWh;Lokacija-1983;Electicity
2024;2024-03-01;1000.07058564;kWh;Lokacija-3285;Electicity
2024;2024-03-01;1002.25907838;kWh;Lokacija-4090;Electicity
2024;2024-03-01;1002.54146454;kWh;Lokacija-573;Electicity
2024;2024-03-01;1016.09600022;kWh;Lokacija-2731;Electicity
2024;2024-03-01;1017.22554486;kWh;Lokacija-1726;Electicity
2024;2024-03-01;1024.00281270;kWh;Lokacija-2551;Electicity
2024;2024-03-01;1026.05011236;kWh;Lokacija-134;Electicity
2024;2024-03-01;1027.10906046;kWh;Lokacija-3108;Electicity
2024;2024-03-01;1033.74513522;kWh;Lokacija-3980;Electicity
2024;2024-03-01;1055.63006262;kWh;Lokacija-800;Electicity
2024;2024-03-01;1057.21390950;kWh;Lokacija-2746;Thermal
2024;2024-03-01;1061.41897890;kWh;Lokacija-1827;Electicity
2024;2024-03-01;1064.31343704;kWh;Lokacija-1824;Electicity
2024;2024-03-01;1068.90221214;kWh;Lokacija-4308;Electicity
2024;2024-03-01;1073.42039070;kWh;Lokacija-395;Electicity
2024;2024-03-01;1079.84467584;kWh;Lokacija-3310;Electicity
2024;2024-03-01;1088.66924334;kWh;Lokacija-2057;Electicity
2024;2024-03-01;1093.32861498;kWh;Lokacija-3033;Electicity
2024;2024-03-01;1102.50616518;kWh;Lokacija-2911;Electicity
2024;2024-03-01;1102.87844307;kWh;Lokacija-978;Thermal
2024;2024-03-01;1124.39109258;kWh;Lokacija-2393;Electicity
2024;2024-03-01;1139.94820381;Litara;Vozilo-4137;Diesel
2024;2024-03-01;1140.20471754;kWh;Lokacija-2070;Electicity
2024;2024-03-01;1141.89903450;kWh;Lokacija-1315;Electicity
2024;2024-03-01;1147.89974040;kWh;Lokacija-1593;Electicity
2024;2024-03-01;1148.53510926;kWh;Lokacija-4380;Electicity
2024;2024-03-01;1173.31449480;kWh;Lokacija-2746;Electicity
2024;2024-03-01;1183.69218618;kWh;Lokacija-543;Electicity
2024;2024-03-01;1194.70524642;kWh;Lokacija-1100;Electicity
2024;2024-03-01;1202.11481204;Litara;Vozilo-3642;Diesel
2024;2024-03-01;1202.96504160;kWh;Lokacija-4251;Electicity
2024;2024-03-01;1210.37767830;kWh;Lokacija-1752;Electicity
2024;2024-03-01;1215.10764648;kWh;Lokacija-4101;Electicity
2024;2024-03-01;1224.28519668;kWh;Lokacija-3413;Electicity
2024;2024-03-01;1235.36885346;kWh;Lokacija-1357;Electicity
2024;2024-03-01;1250.12353032;kWh;Lokacija-724;Electicity
2024;2024-03-01;1254.21812964;kWh;Lokacija-2504;Electicity
2024;2024-03-01;1258.52451858;kWh;Lokacija-3494;Electicity
2024;2024-03-01;1279.49169096;kWh;Lokacija-1498;Electicity
2024;2024-03-01;1279.91527020;kWh;Lokacija-770;Electicity
2024;2024-03-01;1285.49239686;kWh;Lokacija-3979;Electicity
2024;2024-03-01;1285.49239686;kWh;Lokacija-4849;Electicity
2024;2024-03-01;1287.68088960;kWh;Lokacija-2319;Electicity
2024;2024-03-01;1288.59864462;kWh;Lokacija-2875;Electicity
2024;2024-03-01;1289.09282040;kWh;Lokacija-2891;Electicity
2024;2024-03-01;1298.69394984;kWh;Lokacija-3170;Electicity
2024;2024-03-01;1299.54110832;kWh;Lokacija-2035;Electicity
2024;2024-03-01;1305.40062114;kWh;Lokacija-2691;Electicity
2024;2024-03-01;1324.98220557;kWh;Lokacija-4017;Thermal
2024;2024-03-01;1325.73242466;kWh;Lokacija-3866;Electicity
2024;2024-03-01;1329.75642744;kWh;Lokacija-1508;Electicity
2024;2024-03-01;1334.13341292;kWh;Lokacija-1026;Electicity
2024;2024-03-01;1336.32190566;kWh;Lokacija-3308;Electicity
2024;2024-03-01;1336.65060000;spremnik (1100 l);Lokacija-1392;Garbage
2024;2024-03-01;1338.51039840;kWh;Lokacija-2679;Electicity
2024;2024-03-01;1347.47615898;kWh;Lokacija-362;Electicity
2024;2024-03-01;1352.34732024;kWh;Lokacija-4549;Electicity
2024;2024-03-01;1362.79560816;kWh;Lokacija-4586;Electicity
2024;2024-03-01;1371.69077220;kWh;Lokacija-4622;Electicity
2024;2024-03-01;1378.60923312;kWh;Lokacija-1061;Electicity
2024;2024-03-01;1381.22130510;kWh;Lokacija-1987;Electicity
2024;2024-03-01;1391.66959302;kWh;Lokacija-3601;Electicity
2024;2024-03-01;1397.24671968;kWh;Lokacija-2206;Electicity
2024;2024-03-01;1399.78819512;kWh;Lokacija-1965;Electicity
2024;2024-03-01;1400.35296744;kWh;Lokacija-2143;Electicity
2024;2024-03-01;1401.69430170;kWh;Lokacija-3560;Electicity
2024;2024-03-01;1403.31802212;kWh;Lokacija-2347;Electicity
2024;2024-03-01;1403.31802212;kWh;Lokacija-22;Electicity
2024;2024-03-01;1406.07128718;kWh;Lokacija-1081;Electicity
2024;2024-03-01;1407.13023528;kWh;Lokacija-3332;Electicity
2024;2024-03-01;1409.17753494;kWh;Lokacija-4202;Electicity
2024;2024-03-01;1411.86020346;kWh;Lokacija-1622;Electicity
2024;2024-03-01;1417.79031282;kWh;Lokacija-792;Electicity
2024;2024-03-01;1418.07269898;kWh;Lokacija-3148;Electicity
2024;2024-03-01;1424.70877374;kWh;Lokacija-1854;Electicity
2024;2024-03-01;1435.51004436;kWh;Lokacija-3632;Electicity
2024;2024-03-01;1437.76913364;kWh;Lokacija-306;Electicity
2024;2024-03-01;1439.39285406;kWh;Lokacija-20;Electicity
2024;2024-03-01;1441.01657448;kWh;Lokacija-1466;Electicity
2024;2024-03-01;1443.06387414;kWh;Lokacija-978;Electicity
2024;2024-03-01;1445.25236688;kWh;Lokacija-2005;Electicity
2024;2024-03-01;1453.51216206;kWh;Lokacija-843;Electicity
2024;2024-03-01;1471.09070052;kWh;Lokacija-3739;Electicity
2024;2024-03-01;1473.34978980;kWh;Lokacija-2180;Electicity
2024;2024-03-01;1484.43344658;kWh;Lokacija-549;Electicity
2024;2024-03-01;1490.15176632;kWh;Lokacija-1013;Electicity
2024;2024-03-01;1492.41085560;kWh;Lokacija-279;Electicity
2024;2024-03-01;1503.63570546;kWh;Lokacija-4683;Electicity
2024;2024-03-01;1503.84749508;kWh;Lokacija-1815;Electicity
2024;2024-03-01;1518.39038232;kWh;Lokacija-4557;Electicity
2024;2024-03-01;1526.01480864;kWh;Lokacija-3597;Electicity
2024;2024-03-01;1528.34449446;kWh;Lokacija-2162;Electicity
2024;2024-03-01;1532.15670762;kWh;Lokacija-858;Electicity
2024;2024-03-01;1532.15670762;kWh;Lokacija-3236;Electicity
2024;2024-03-01;1535.96892078;kWh;Lokacija-342;Electicity
2024;2024-03-01;1553.12719041;kWh;Lokacija-1508;Thermal
2024;2024-03-01;1577.90326554;kWh;Lokacija-1738;Electicity
2024;2024-03-01;1579.59758250;kWh;Lokacija-1579;Electicity
2024;2024-03-01;1584.88981455;Litara;Vozilo-3375;Diesel
2024;2024-03-01;1594.84643514;kWh;Lokacija-432;Electicity
2024;2024-03-01;1600.84714104;kWh;Lokacija-1933;Electicity
2024;2024-03-01;1609.27502157;kWh;Lokacija-2143;Thermal
2024;2024-03-01;1617.57852102;kWh;Lokacija-1325;Electicity
2024;2024-03-01;1617.64911756;kWh;Lokacija-2676;Electicity
2024;2024-03-01;1620.68476878;kWh;Lokacija-990;Electicity
2024;2024-03-01;1629.65052936;kWh;Lokacija-28;Electicity
2024;2024-03-01;1648.78219170;kWh;Lokacija-934;Electicity
2024;2024-03-01;1656.75960072;kWh;Lokacija-3495;Electicity
2024;2024-03-01;1669.96115370;kWh;Lokacija-1496;Electicity
2024;2024-03-01;1692.05787072;kWh;Lokacija-1727;Electicity
2024;2024-03-01;1717.40202858;kWh;Lokacija-2176;Electicity
2024;2024-03-01;1718.81395938;kWh;Lokacija-172;Electicity
2024;2024-03-01;1723.75571718;kWh;Lokacija-2307;Electicity
2024;2024-03-01;1728.20329920;kWh;Lokacija-2316;Electicity
2024;2024-03-01;1752.55910550;kWh;Lokacija-2799;Electicity
2024;2024-03-01;1753.33566744;kWh;Lokacija-3988;Electicity
2024;2024-03-01;1797.03492570;kWh;Lokacija-2192;Electicity
2024;2024-03-01;1804.72994856;kWh;Lokacija-3863;Electicity
2024;2024-03-01;1818.05255832;kWh;Lokacija-20;Thermal
2024;2024-03-01;1821.03774930;kWh;Lokacija-442;Electicity
2024;2024-03-01;1826.75606904;kWh;Lokacija-97;Electicity
2024;2024-03-01;1831.20365106;kWh;Lokacija-1673;Electicity
2024;2024-03-01;1834.04402922;kWh;Lokacija-414;Thermal
2024;2024-03-01;1849.06457568;kWh;Lokacija-3134;Electicity
2024;2024-03-01;1853.08857846;kWh;Lokacija-3177;Electicity
2024;2024-03-01;1855.41826428;kWh;Lokacija-3698;Electicity
2024;2024-03-01;1856.38924070;m3;Lokacija-682;Gas
2024;2024-03-01;1864.38402486;kWh;Lokacija-4642;Electicity
2024;2024-03-01;1884.85702146;kWh;Lokacija-1192;Electicity
2024;2024-03-01;1887.82207614;kWh;Lokacija-1704;Electicity
2024;2024-03-01;1899.96468102;kWh;Lokacija-2187;Electicity
2024;2024-03-01;1906.10658000;kWh;Lokacija-3611;Electicity
2024;2024-03-01;1917.89620218;kWh;Lokacija-3334;Electicity
2024;2024-03-01;1918.31978142;kWh;Lokacija-3572;Electicity
2024;2024-03-01;1919.66111568;kWh;Lokacija-1883;Electicity
2024;2024-03-01;1925.94420774;kWh;Lokacija-4282;Electicity
2024;2024-03-01;1926.93255930;kWh;Lokacija-1185;Electicity
2024;2024-03-01;1936.11010950;kWh;Lokacija-3723;Electicity
2024;2024-03-01;1941.68723616;kWh;Lokacija-3073;Electicity
2024;2024-03-01;1946.13481818;kWh;Lokacija-3516;Electicity
2024;2024-03-01;1950.93538290;kWh;Lokacija-3851;Electicity
2024;2024-03-01;1951.21776906;kWh;Lokacija-138;Electicity
2024;2024-03-01;1960.46591580;kWh;Lokacija-3889;Electicity
2024;2024-03-01;1962.01903968;kWh;Lokacija-2485;Electicity
2024;2024-03-01;1963.28977740;kWh;Lokacija-1261;Electicity
2024;2024-03-01;1983.48038784;kWh;Lokacija-4633;Electicity
2024;2024-03-01;1986.02186328;kWh;Lokacija-3511;Electicity
2024;2024-03-01;1987.43379408;kWh;Lokacija-3896;Electicity
2024;2024-03-01;1998.79983702;kWh;Lokacija-715;Electicity
2024;2024-03-01;1999.22341626;kWh;Lokacija-4134;Electicity
2024;2024-03-01;2005.50650832;kWh;Lokacija-1850;Electicity
2024;2024-03-01;2027.10904956;kWh;Lokacija-1247;Electicity
2024;2024-03-01;2059.61400599;Litara;Vozilo-682;Diesel
2024;2024-03-01;2078.64452376;kWh;Lokacija-3929;Electicity
2024;2024-03-01;2084.00986080;kWh;Lokacija-1761;Electicity
2024;2024-03-01;2084.43344004;kWh;Lokacija-3587;Electicity
2024;2024-03-01;2090.85772518;kWh;Lokacija-2596;Electicity
2024;2024-03-01;2094.24635910;kWh;Lokacija-2444;Electicity
2024;2024-03-01;2105.25941934;kWh;Lokacija-4655;Electicity
2024;2024-03-01;2147.61734334;kWh;Lokacija-3647;Electicity
2024;2024-03-01;2156.30071776;kWh;Lokacija-4688;Electicity
2024;2024-03-01;2176.06774896;kWh;Lokacija-1085;Electicity
2024;2024-03-01;2180.23294482;kWh;Lokacija-3674;Electicity
2024;2024-03-01;2195.83478016;kWh;Lokacija-348;Electicity
2024;2024-03-01;2221.17893802;kWh;Lokacija-1938;Electicity
2024;2024-03-01;2236.21600104;kWh;Lokacija-888;Electicity
2024;2024-03-01;2243.98162044;kWh;Lokacija-3342;Electicity
2024;2024-03-01;2258.17152498;kWh;Lokacija-2256;Electicity
2024;2024-03-01;2258.31271806;kWh;Lokacija-221;Electicity
2024;2024-03-01;2260.00703502;kWh;Lokacija-766;Electicity
2024;2024-03-01;2269.81995408;kWh;Lokacija-1657;Electicity
2024;2024-03-01;2280.97420740;kWh;Lokacija-4050;Electicity
2024;2024-03-01;2315.21352930;kWh;Lokacija-1637;Electicity
2024;2024-03-01;2317.33142550;kWh;Lokacija-3289;Electicity
2024;2024-03-01;2334.34519164;kWh;Lokacija-1502;Electicity
2024;2024-03-01;2348.46449964;kWh;Lokacija-3298;Electicity
2024;2024-03-01;2370.49062012;kWh;Lokacija-3295;Electicity
2024;2024-03-01;2370.56121666;kWh;Lokacija-1275;Electicity
2024;2024-03-01;2412.00138564;kWh;Lokacija-1239;Electicity
2024;2024-03-01;2416.80195036;kWh;Lokacija-3181;Electicity
2024;2024-03-01;2460.00703284;kWh;Lokacija-1344;Electicity
2024;2024-03-01;2496.43484748;kWh;Lokacija-4692;Electicity
2024;2024-03-01;2498.62334022;kWh;Lokacija-3119;Electicity
2024;2024-03-01;2503.07092224;kWh;Lokacija-3588;Electicity
2024;2024-03-01;2551.50014868;kWh;Lokacija-2940;Electicity
2024;2024-03-01;2607.13022220;kWh;Lokacija-250;Electicity
2024;2024-03-01;2626.40307762;kWh;Lokacija-332;Electicity
2024;2024-03-01;2658.80688948;kWh;Lokacija-636;Electicity
2024;2024-03-01;2709.42460866;kWh;Lokacija-1062;Electicity
2024;2024-03-01;2767.66675416;kWh;Lokacija-4137;Electicity
2024;2024-03-01;2861.48955582;kWh;Lokacija-3300;Electicity
2024;2024-03-01;2896.50543966;kWh;Lokacija-2982;Electicity
2024;2024-03-01;2978.18563644;kWh;Lokacija-3870;Electicity
2024;2024-03-01;3057.32435778;kWh;Lokacija-2357;Electicity
2024;2024-03-01;3108.36565620;kWh;Lokacija-2036;Electicity
2024;2024-03-01;3334.57704867;kWh;Lokacija-3298;Thermal
2024;2024-03-01;3420.33176646;kWh;Lokacija-4230;Electicity
2024;2024-03-01;3661.98372288;kWh;Lokacija-4537;Electicity
2024;2024-03-01;3684.57461568;kWh;Lokacija-1286;Electicity
2024;2024-03-01;3869.22522576;kWh;Lokacija-134;Thermal
2024;2024-03-01;4387.57496100;kWh;Lokacija-414;Electicity
2024;2024-03-01;4725.80298414;kWh;Lokacija-2366;Electicity
2024;2024-03-01;4803.30480933;kWh;Lokacija-2307;Thermal
2024;2024-03-01;4993.85804652;kWh;Lokacija-3642;Electicity
2024;2024-03-01;5470.66707768;kWh;Lokacija-79;Electicity
2024;2024-03-01;8627.48950000;m3;Lokacija-1392;Gas
2024;2024-03-01;8762.79552750;kWh;Lokacija-4669;Electicity
2024;2024-03-01;10994.91692922;kWh;Lokacija-3974;Electicity
2024;2024-03-01;11672.14953744;kWh;Lokacija-657;Electicity
2024;2024-03-01;11702.88755000;Litara;Vozilo-1392;Diesel
2024;2024-03-01;12471.72594948;kWh;Lokacija-3128;Electicity
2024;2024-03-01;13258.87737048;kWh;Lokacija-17;Electicity
2024;2024-03-01;13283.65675602;kWh;Lokacija-2309;Electicity
2024;2024-03-01;13330.17987588;kWh;Lokacija-438;Electicity
2024;2024-03-01;13445.39342916;kWh;Lokacija-4324;Electicity
2024;2024-03-01;13768.79617890;kWh;Lokacija-1491;Electicity
2024;2024-03-01;15753.12372522;kWh;Lokacija-4684;Electicity
2024;2024-03-01;16722.62600904;kWh;Lokacija-2217;Electicity
2024;2024-03-01;19518.31958958;kWh;Lokacija-2607;Electicity
2024;2024-03-01;21384.39793140;kWh;Lokacija-2160;Electicity
2024;2024-03-01;42134.06237166;kWh;Lokacija-1506;Electicity
2024;2024-03-01;79068.93945000;kWh;Lokacija-1392;Thermal
2024;2024-03-01;132178.74900048;kWh;Lokacija-682;Electicity
2024;2024-03-01;668549.23380000;kWh;Lokacija-1392;Electicity
2024;2024-04-01;0.58846095;m3;Lokacija-3635;Water
2024;2024-04-01;0.60840648;spremnik (1100 l);Lokacija-2642;Garbage
2024;2024-04-01;0.63076860;m3;Lokacija-2309;Water
2024;2024-04-01;0.63076860;m3;Lokacija-2679;Water
2024;2024-04-01;0.95384520;m3;Lokacija-4428;Water
2024;2024-04-01;0.99230670;m3;Lokacija-2642;Water
2024;2024-04-01;1.01538360;m3;Lokacija-1213;Water
2024;2024-04-01;1.02307590;m3;Lokacija-395;Water
2024;2024-04-01;1.05549306;spremnik (1100 l);Lokacija-1508;Garbage
2024;2024-04-01;1.05549306;spremnik (1100 l);Lokacija-3170;Garbage
2024;2024-04-01;1.05549306;spremnik (1100 l);Lokacija-3308;Garbage
2024;2024-04-01;1.05549306;spremnik (1100 l);Lokacija-2319;Garbage
2024;2024-04-01;1.05549306;spremnik (1100 l);Lokacija-978;Garbage
2024;2024-04-01;1.05549306;spremnik (1100 l);Lokacija-4536;Garbage
2024;2024-04-01;1.07307585;m3;Lokacija-1827;Water
2024;2024-04-01;1.07692200;m3;Lokacija-1061;Water
2024;2024-04-01;1.14230655;m3;Lokacija-1046;Water
2024;2024-04-01;1.14999885;m3;Lokacija-1100;Water
2024;2024-04-01;1.20989925;spremnik (1100 l);Lokacija-3363;Garbage
2024;2024-04-01;1.26922950;m3;Lokacija-97;Water
2024;2024-04-01;1.27307565;m3;Lokacija-3236;Water
2024;2024-04-01;1.30208205;spremnik (1100 l);Lokacija-3177;Garbage
2024;2024-04-01;1.37582829;spremnik (1100 l);Lokacija-2297;Garbage
2024;2024-04-01;1.37582829;spremnik (1100 l);Lokacija-1361;Garbage
2024;2024-04-01;1.48461390;m3;Lokacija-3979;Water
2024;2024-04-01;1.52307540;m3;Lokacija-22;Water
2024;2024-04-01;1.59999840;m3;Lokacija-1357;Water
2024;2024-04-01;1.63076760;m3;Lokacija-3177;Water
2024;2024-04-01;1.77307515;m3;Lokacija-3629;Water
2024;2024-04-01;1.81139202;spremnik (1100 l);Lokacija-3896;Garbage
2024;2024-04-01;1.82982858;spremnik (1100 l);Lokacija-715;Garbage
2024;2024-04-01;1.83443772;spremnik (1100 l);Lokacija-2309;Garbage
2024;2024-04-01;1.83443772;spremnik (1100 l);Lokacija-2679;Garbage
2024;2024-04-01;1.89205197;spremnik (1100 l);Lokacija-97;Garbage
2024;2024-04-01;1.89666111;spremnik (1100 l);Lokacija-1085;Garbage
2024;2024-04-01;1.89666111;spremnik (1100 l);Lokacija-3863;Garbage
2024;2024-04-01;1.90769040;m3;Lokacija-3674;Water
2024;2024-04-01;1.90769040;m3;Lokacija-2982;Water
2024;2024-04-01;1.92662052;spremnik (1100 l);Lokacija-2070;Garbage
2024;2024-04-01;1.94230575;m3;Lokacija-549;Water
2024;2024-04-01;1.94999805;m3;Lokacija-3342;Water
2024;2024-04-01;1.96810278;spremnik (1100 l);Lokacija-666;Garbage
2024;2024-04-01;2.00384415;m3;Lokacija-3870;Water
2024;2024-04-01;2.01922875;m3;Lokacija-1938;Water
2024;2024-04-01;2.06153640;m3;Lokacija-3980;Water
2024;2024-04-01;2.06153640;m3;Lokacija-221;Water
2024;2024-04-01;2.07180843;spremnik (1100 l);Lokacija-2335;Garbage
2024;2024-04-01;2.07692100;m3;Lokacija-2799;Water
2024;2024-04-01;2.09615175;m3;Lokacija-2949;Water
2024;2024-04-01;2.13845940;m3;Lokacija-3632;Water
2024;2024-04-01;2.13845940;m3;Lokacija-1502;Water
2024;2024-04-01;2.14094553;spremnik (1100 l);Lokacija-417;Garbage
2024;2024-04-01;2.23076700;m3;Lokacija-1637;Water
2024;2024-04-01;2.24004204;spremnik (1100 l);Lokacija-2477;Garbage
2024;2024-04-01;2.27692080;m3;Lokacija-1261;Water
2024;2024-04-01;2.35987968;spremnik (1100 l);Lokacija-2156;Garbage
2024;2024-04-01;2.35987968;spremnik (1100 l);Lokacija-2192;Garbage
2024;2024-04-01;2.35987968;spremnik (1100 l);Lokacija-400;Garbage
2024;2024-04-01;2.35987968;spremnik (1100 l);Lokacija-3865;Garbage
2024;2024-04-01;2.38983909;spremnik (1100 l);Lokacija-2982;Garbage
2024;2024-04-01;2.41538220;m3;Lokacija-4549;Water
2024;2024-04-01;2.42692065;m3;Lokacija-2817;Water
2024;2024-04-01;2.43823506;spremnik (1100 l);Lokacija-4549;Garbage
2024;2024-04-01;2.46538215;m3;Lokacija-657;Water
2024;2024-04-01;2.49999750;m3;Lokacija-1437;Water
2024;2024-04-01;2.54999745;m3;Lokacija-3494;Water
2024;2024-04-01;2.56538205;m3;Lokacija-1727;Water
2024;2024-04-01;2.62260066;spremnik (1100 l);Lokacija-1261;Garbage
2024;2024-04-01;2.62260066;spremnik (1100 l);Lokacija-810;Garbage
2024;2024-04-01;2.62490523;spremnik (1100 l);Lokacija-1013;Garbage
2024;2024-04-01;2.63076660;m3;Lokacija-3889;Water
2024;2024-04-01;2.64564636;spremnik (1100 l);Lokacija-1808;Garbage
2024;2024-04-01;2.65025550;spremnik (1100 l);Lokacija-1357;Garbage
2024;2024-04-01;2.69865147;spremnik (1100 l);Lokacija-28;Garbage
2024;2024-04-01;2.69865147;spremnik (1100 l);Lokacija-3889;Garbage
2024;2024-04-01;2.70384345;m3;Lokacija-1239;Water
2024;2024-04-01;2.73782916;spremnik (1100 l);Lokacija-3119;Garbage
2024;2024-04-01;2.74230495;m3;Lokacija-223;Water
2024;2024-04-01;2.75165658;spremnik (1100 l);Lokacija-4380;Garbage
2024;2024-04-01;2.75165658;spremnik (1100 l);Lokacija-543;Garbage
2024;2024-04-01;2.75165658;spremnik (1100 l);Lokacija-2307;Garbage
2024;2024-04-01;2.75165658;spremnik (1100 l);Lokacija-2143;Garbage
2024;2024-04-01;2.75165658;spremnik (1100 l);Lokacija-1824;Garbage
2024;2024-04-01;2.75165658;spremnik (1100 l);Lokacija-780;Garbage
2024;2024-04-01;2.75165658;spremnik (1100 l);Lokacija-4017;Garbage
2024;2024-04-01;2.75165658;spremnik (1100 l);Lokacija-2162;Garbage
2024;2024-04-01;2.75165658;spremnik (1100 l);Lokacija-3611;Garbage
2024;2024-04-01;2.75165658;spremnik (1100 l);Lokacija-4692;Garbage
2024;2024-04-01;2.75165658;spremnik (1100 l);Lokacija-4111;Garbage
2024;2024-04-01;2.75165658;spremnik (1100 l);Lokacija-1815;Garbage
2024;2024-04-01;2.75165658;spremnik (1100 l);Lokacija-960;Garbage
2024;2024-04-01;2.75165658;spremnik (1100 l);Lokacija-3698;Garbage
2024;2024-04-01;2.75165658;spremnik (1100 l);Lokacija-3108;Garbage
2024;2024-04-01;2.75165658;spremnik (1100 l);Lokacija-1046;Garbage
2024;2024-04-01;2.75165658;spremnik (1100 l);Lokacija-4633;Garbage
2024;2024-04-01;2.75165658;spremnik (1100 l);Lokacija-1338;Garbage
2024;2024-04-01;2.75165658;spremnik (1100 l);Lokacija-2676;Garbage
2024;2024-04-01;2.75165658;spremnik (1100 l);Lokacija-4391;Garbage
2024;2024-04-01;2.75165658;spremnik (1100 l);Lokacija-414;Garbage
2024;2024-04-01;2.75165658;spremnik (1100 l);Lokacija-2649;Garbage
2024;2024-04-01;2.75165658;spremnik (1100 l);Lokacija-4251;Garbage
2024;2024-04-01;2.75165658;spremnik (1100 l);Lokacija-4620;Garbage
2024;2024-04-01;2.75165658;spremnik (1100 l);Lokacija-3000;Garbage
2024;2024-04-01;2.75165658;spremnik (1100 l);Lokacija-3929;Garbage
2024;2024-04-01;2.75165658;spremnik (1100 l);Lokacija-1496;Garbage
2024;2024-04-01;2.75165658;spremnik (1100 l);Lokacija-1948;Garbage
2024;2024-04-01;2.75165658;spremnik (1100 l);Lokacija-2176;Garbage
2024;2024-04-01;2.75165658;spremnik (1100 l);Lokacija-4230;Garbage
2024;2024-04-01;2.75165658;spremnik (1100 l);Lokacija-3851;Garbage
2024;2024-04-01;2.75165658;spremnik (1100 l);Lokacija-84;Garbage
2024;2024-04-01;2.75165658;spremnik (1100 l);Lokacija-1933;Garbage
2024;2024-04-01;2.75165658;spremnik (1100 l);Lokacija-3511;Garbage
2024;2024-04-01;2.75165658;spremnik (1100 l);Lokacija-342;Garbage
2024;2024-04-01;2.76087486;spremnik (1100 l);Lokacija-62;Garbage
2024;2024-04-01;2.77009314;spremnik (1100 l);Lokacija-2393;Garbage
2024;2024-04-01;2.77009314;spremnik (1100 l);Lokacija-432;Garbage
2024;2024-04-01;2.77931142;spremnik (1100 l);Lokacija-2949;Garbage
2024;2024-04-01;2.78845875;m3;Lokacija-3733;Water
2024;2024-04-01;2.80005255;spremnik (1100 l);Lokacija-3289;Garbage
2024;2024-04-01;2.81157540;spremnik (1100 l);Lokacija-4177;Garbage
2024;2024-04-01;2.82692025;m3;Lokacija-1304;Water
2024;2024-04-01;2.88461250;m3;Lokacija-4633;Water
2024;2024-04-01;2.88461250;m3;Lokacija-1498;Water
2024;2024-04-01;2.88461250;m3;Lokacija-543;Water
2024;2024-04-01;2.90606277;spremnik (1100 l);Lokacija-3866;Garbage
2024;2024-04-01;2.91067191;spremnik (1100 l);Lokacija-3181;Garbage
2024;2024-04-01;2.93076630;m3;Lokacija-715;Water
2024;2024-04-01;2.97980901;spremnik (1100 l);Lokacija-3516;Garbage
2024;2024-04-01;2.99824557;spremnik (1100 l);Lokacija-2036;Garbage
2024;2024-04-01;3.01538160;m3;Lokacija-1062;Water
2024;2024-04-01;3.02359584;spremnik (1100 l);Lokacija-1026;Garbage
2024;2024-04-01;3.02359584;spremnik (1100 l);Lokacija-79;Garbage
2024;2024-04-01;3.03076620;m3;Lokacija-442;Water
2024;2024-04-01;3.06277353;spremnik (1100 l);Lokacija-1704;Garbage
2024;2024-04-01;3.11808321;spremnik (1100 l);Lokacija-3382;Garbage
2024;2024-04-01;3.12307380;m3;Lokacija-3560;Water
2024;2024-04-01;3.12960606;spremnik (1100 l);Lokacija-442;Garbage
2024;2024-04-01;3.14999685;m3;Lokacija-3896;Water
2024;2024-04-01;3.15384300;m3;Lokacija-4050;Water
2024;2024-04-01;3.16878375;spremnik (1100 l);Lokacija-3572;Garbage
2024;2024-04-01;3.19615065;m3;Lokacija-2746;Water
2024;2024-04-01;3.19615065;m3;Lokacija-2366;Water
2024;2024-04-01;3.21538140;m3;Lokacija-1752;Water
2024;2024-04-01;3.24230445;m3;Lokacija-3866;Water
